,Unnamed: 0,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Energy_Source,Lng,Lat,TAC_AREA_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
76,76,AS_NP26,GEN,AVENAL_6_AVSLR1,AVENGEN_7_N001,34547_AVEN GEN_21.0_GUS1,22M7_DB114,2022-07-28T00:00:00,165,S0585,SUN,-120.151357194,35.9958482760001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
77,77,AS_SP15,GEN,AVENAL_6_AVSLR1,AVENGEN_7_N001,34547_AVEN GEN_21.0_GUS1,22M7_DB114,2022-07-28T00:00:00,165,S0585,SUN,-120.151357194,35.9958482760001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
78,78,AS_SP15,GEN,AVENAL_6_SANDDG,AVENAL_6_GN002,34546_AVENAL  _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,167,S0131,SUN,-120.101198644,35.980673853,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
79,79,AS_NP26,GEN,AVENAL_6_SANDDG,AVENAL_6_GN002,34546_AVENAL  _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,167,S0131,SUN,-120.101198644,35.980673853,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
80,80,AS_SP15,GEN,AVENAL_6_SUNCTY,AVENAL_6_GN003,34546_AVENAL  _70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,168,S0127,SUN,-120.102850359,35.9848676980001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
81,81,AS_NP26,GEN,AVENAL_6_SUNCTY,AVENAL_6_GN003,34546_AVENAL  _70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,168,S0127,SUN,-120.102850359,35.9848676980001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
82,82,AS_SP15,GEN,AVSOLR_2_SOLAR,AVSOLAR_7_N008,29410_AVSOLAR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,174,S0241,SUN,-118.425550472,34.780709792,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
83,83,AS_SP26,GEN,AVSOLR_2_SOLAR,AVSOLAR_7_N008,29410_AVSOLAR _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,174,S0241,SUN,-118.425550472,34.780709792,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
84,84,AS_NP26,GEN,BAHIA_7_UNITA1,EXXONBH_7_B2,30464_EXXON_BH_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,182,G0902,NG,-122.138445908,38.0718971960001,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
85,85,AS_NP15,GEN,BAHIA_7_UNITA1,EXXONBH_7_B2,30464_EXXON_BH_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,182,G0902,NG,-122.138445908,38.0718971960001,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
86,86,AS_NP26,GEN,BALCHS_7_UNIT 1,BALCH1_7_B2,34624_BALCH 1 _13.2_GU1,22M7_DB114,2022-07-28T00:00:00,187,H0019,WAT,-119.087798432,36.9090862260001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
87,87,AS_NP15,GEN,BALCHS_7_UNIT 1,BALCH1_7_B2,34624_BALCH 1 _13.2_GU1,22M7_DB114,2022-07-28T00:00:00,187,H0019,WAT,-119.087798432,36.9090862260001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
88,88,AS_NP15,GEN,BANGOR_6_HYDRO,BANGOR_6_N004,31658_BANGOR  _60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,191,H0544,,-121.313705942,39.3226038180001,TAC_NORTH,TAC_NORTH,,2022-04-26T00:00:00,2030-12-31T23:59:59,2022-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
89,89,AS_NP26,GEN,BANGOR_6_HYDRO,BANGOR_6_N004,31658_BANGOR  _60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,191,H0544,,-121.313705942,39.3226038180001,TAC_NORTH,TAC_NORTH,,2022-04-26T00:00:00,2030-12-31T23:59:59,2022-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
90,90,AS_SP26,GEN,BARRE_6_PEAKER,BARPKGEN_7_B1,28309_BARPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,216,G9111,NG,-117.982851441,33.8073185040001,TAC_ECNTR,TAC_ECNTR,,2022-03-25T00:00:00,2030-12-31T23:59:59,2022-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
91,91,AS_SP15,GEN,BARRE_6_PEAKER,BARPKGEN_7_B1,28309_BARPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,216,G9111,NG,-117.982851441,33.8073185040001,TAC_ECNTR,TAC_ECNTR,,2022-03-25T00:00:00,2030-12-31T23:59:59,2022-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
92,92,AS_NP15,GEN,BASICE_2_UNITS,BAFCOG12_7_B1,36202_BAFCOG12_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,223,G0019,NG,-121.127525401,36.2252920330001,TAC_NORTH,TAC_NORTH,,2022-08-05T00:00:00,2030-12-31T23:59:59,2022-08-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
93,93,AS_NP26,GEN,BASICE_2_UNITS,BAFCOG12_7_B1,36202_BAFCOG12_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,223,G0019,NG,-121.127525401,36.2252920330001,TAC_NORTH,TAC_NORTH,,2022-08-05T00:00:00,2030-12-31T23:59:59,2022-08-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
94,94,AS_NP26,GEN,BDGRCK_1_UNITS,BADGERCK_7_N001,34727_BADGERCK_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,237,G0040,NG,-119.029899152,35.483717782,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
95,95,AS_SP15,GEN,BDGRCK_1_UNITS,BADGERCK_7_N001,34727_BADGERCK_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,237,G0040,NG,-119.029899152,35.483717782,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
96,96,AS_NP15,GEN,BEARDS_7_UNIT 1,BEARDSLY_7_B1,34074_BEARDSLY_ 6.9_GU1,22M7_DB114,2022-07-28T00:00:00,240,H0022,WAT,-120.077044233,38.2025342370001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
97,97,AS_NP26,GEN,BEARDS_7_UNIT 1,BEARDSLY_7_B1,34074_BEARDSLY_ 6.9_GU1,22M7_DB114,2022-07-28T00:00:00,240,H0022,WAT,-120.077044233,38.2025342370001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
98,98,AS_SP15,GEN,BEARMT_1_UNIT,PSE-BEAR_7_B1,35066_PSE-BEAR_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,242,G0428,NG,-118.926543442,35.419143822,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
99,99,AS_NP26,GEN,BEARMT_1_UNIT,PSE-BEAR_7_B1,35066_PSE-BEAR_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,242,G0428,NG,-118.926543442,35.419143822,TAC_NORTH,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
100,100,AS_NP26,GEN,BELDEN_7_UNIT 1,BELDEN_7_B1,31784_BELDEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,246,H0023,WAT,-121.249406355,40.00751132,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
101,101,AS_NP15,GEN,BELDEN_7_UNIT 1,BELDEN_7_B1,31784_BELDEN  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,246,H0023,WAT,-121.249406355,40.00751132,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
102,102,AS_SP26,GEN,BGSKYN_2_AS2SR1,BSKYNPM_7_N001,27481_BSKYNPM _34.5_GUA2,22M7_DB114,2022-07-28T00:00:00,287,S0663,SUN,-118.312808649,34.7540767360001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
103,103,AS_SP15,GEN,BGSKYN_2_AS2SR1,BSKYNPM_7_N001,27481_BSKYNPM _34.5_GUA2,22M7_DB114,2022-07-28T00:00:00,287,S0663,SUN,-118.312808649,34.7540767360001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
104,104,AS_SP26,GEN,BGSKYN_2_ASSR3A,BSKYNPM_7_N003,27481_BSKYNPM _34.5_GU3A,22M7_DB114,2022-07-28T00:00:00,290,S0716,SUN,-118.324380052,34.7259514960001,TAC_ECNTR,TAC_ECNTR,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
105,105,AS_SP15,GEN,BGSKYN_2_ASSR3A,BSKYNPM_7_N003,27481_BSKYNPM _34.5_GU3A,22M7_DB114,2022-07-28T00:00:00,290,S0716,SUN,-118.324380052,34.7259514960001,TAC_ECNTR,TAC_ECNTR,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
106,106,AS_SP15,GEN,BGSKYN_2_BS3SR3,BGSKYGN3_7_N001,29773_BGSKYGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,292,S0694,SUN,-118.299861119,34.73354497,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
107,107,AS_SP26,GEN,BGSKYN_2_BS3SR3,BGSKYGN3_7_N001,29773_BGSKYGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,292,S0694,SUN,-118.299861119,34.73354497,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
108,108,AS_SP15,GEN,BIGCRK_2_EXESWD,BIGCRK_2_EXESWD-APND,,22M7_DB114,2022-07-28T00:00:00,295,H0499,WAT,-119.159100559,37.2569365750001,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
109,109,AS_SP26,GEN,BIGCRK_2_EXESWD,BIGCRK_2_EXESWD-APND,,22M7_DB114,2022-07-28T00:00:00,295,H0499,WAT,-119.159100559,37.2569365750001,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
110,110,AS_SP26,GEN,BIGSKY_2_BSKSR6,BIGSK230_2_N022,24386_BIGSKGN6_34.5_GUS6,22M7_DB114,2022-07-28T00:00:00,303,S0615,SUN,-118.298337752,34.6678126150001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
111,111,AS_SP15,GEN,BIGSKY_2_BSKSR6,BIGSK230_2_N022,24386_BIGSKGN6_34.5_GUS6,22M7_DB114,2022-07-28T00:00:00,303,S0615,SUN,-118.298337752,34.6678126150001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
112,112,AS_SP26,GEN,BIGSKY_2_BSKSR7,BIGSK230_2_N023,24387_BIGSKGN7_34.5_GUS7,22M7_DB114,2022-07-28T00:00:00,304,S0613,SUN,-118.314075185,34.6782999770001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
113,113,AS_SP15,GEN,BIGSKY_2_BSKSR7,BIGSK230_2_N023,24387_BIGSKGN7_34.5_GUS7,22M7_DB114,2022-07-28T00:00:00,304,S0613,SUN,-118.314075185,34.6782999770001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
114,114,AS_SP15,GEN,BIGSKY_2_BSKSR8,BIGSK230_2_N024,24388_BIGSKGN8_34.5_GUS8,22M7_DB114,2022-07-28T00:00:00,305,S0614,SUN,-118.314075283,34.6813341500001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
115,115,AS_SP26,GEN,BIGSKY_2_BSKSR8,BIGSK230_2_N024,24388_BIGSKGN8_34.5_GUS8,22M7_DB114,2022-07-28T00:00:00,305,S0614,SUN,-118.314075283,34.6813341500001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
116,116,AS_SP15,GEN,BIGSKY_2_SOLAR1,BIGSKGN1_7_N001,24394_BIGSKGN1_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,306,S0548,SUN,-118.287237522,34.6914719930001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
117,117,AS_SP26,GEN,BIGSKY_2_SOLAR1,BIGSKGN1_7_N001,24394_BIGSKGN1_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,306,S0548,SUN,-118.287237522,34.6914719930001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
118,118,AS_SP15,GEN,BIGSKY_2_SOLAR2,BIGSKGN2_7_N001,24396_BIGSKGN2_34.5_GUS2,22M7_DB114,2022-07-28T00:00:00,307,S0556,SUN,-118.303378619,34.726918154,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
119,119,AS_SP26,GEN,BIGSKY_2_SOLAR2,BIGSKGN2_7_N001,24396_BIGSKGN2_34.5_GUS2,22M7_DB114,2022-07-28T00:00:00,307,S0556,SUN,-118.303378619,34.726918154,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
120,120,AS_SP26,GEN,BIGSKY_2_SOLAR3,BIGSKGN3_7_N001,24393_BIGSKGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,308,S0559,SUN,-118.312748915,34.7156817600001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
121,121,AS_SP15,GEN,BIGSKY_2_SOLAR3,BIGSKGN3_7_N001,24393_BIGSKGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,308,S0559,SUN,-118.312748915,34.7156817600001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
122,122,AS_SP26,GEN,BIGSKY_2_SOLAR4,BIGSKGN4_7_N001,24395_BIGSKGN4_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,309,S0568,SUN,-118.312843264,34.687235533,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
123,123,AS_SP15,GEN,BIGSKY_2_SOLAR4,BIGSKGN4_7_N001,24395_BIGSKGN4_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,309,S0568,SUN,-118.312843264,34.687235533,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
124,124,AS_SP15,GEN,BIGSKY_2_SOLAR5,BIGSKGN5_7_N001,24389_BIGSK534_34.5_GUS5,22M7_DB114,2022-07-28T00:00:00,310,S0553,SUN,-118.3126743,34.6638673460001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
125,125,AS_SP26,GEN,BIGSKY_2_SOLAR5,BIGSKGN5_7_N001,24389_BIGSK534_34.5_GUS5,22M7_DB114,2022-07-28T00:00:00,310,S0553,SUN,-118.3126743,34.6638673460001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
126,126,AS_SP15,GEN,BIGSKY_2_SOLAR6,BIGSKGN6_7_N001,24390_BIGSK434_34.5_GUS6,22M7_DB114,2022-07-28T00:00:00,311,S0558,SUN,-118.293618831,34.661296672,TAC_ECNTR,TAC_ECNTR,,2022-03-01T00:00:00,2030-12-31T23:59:59,2022-03-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
127,127,AS_SP26,GEN,BIGSKY_2_SOLAR6,BIGSKGN6_7_N001,24390_BIGSK434_34.5_GUS6,22M7_DB114,2022-07-28T00:00:00,311,S0558,SUN,-118.293618831,34.661296672,TAC_ECNTR,TAC_ECNTR,,2022-03-01T00:00:00,2030-12-31T23:59:59,2022-03-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
128,128,AS_SP15,GEN,BIGSKY_2_SOLAR7,BIGSKGN7_7_N001,24389_BIGSK534_34.5_GUS7,22M7_DB114,2022-07-28T00:00:00,312,S0552,SUN,-118.285581707,34.656085595,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
129,129,AS_SP26,GEN,BIGSKY_2_SOLAR7,BIGSKGN7_7_N001,24389_BIGSK534_34.5_GUS7,22M7_DB114,2022-07-28T00:00:00,312,S0552,SUN,-118.285581707,34.656085595,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
130,130,AS_NP15,GEN,BIOMAS_1_UNIT 1,WOODLAND_7_B1,32156_WOODLAND_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,314,E0105,WDS,-121.736941959,38.6908514770001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
131,131,AS_NP26,GEN,BIOMAS_1_UNIT 1,WOODLAND_7_B1,32156_WOODLAND_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,314,E0105,WDS,-121.736941959,38.6908514770001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
132,132,AS_SP26,GEN,BISHOP_1_ALAMO,BSPHYD26_7_N001,24709_BSPHYD26_55.0_GU26,22M7_DB114,2022-07-28T00:00:00,315,H0045,WAT,-118.462752391,37.349970614,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
133,133,AS_SP15,GEN,BISHOP_1_ALAMO,BSPHYD26_7_N001,24709_BSPHYD26_55.0_GU26,22M7_DB114,2022-07-28T00:00:00,315,H0045,WAT,-118.462752391,37.349970614,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
134,134,AS_SP26,GEN,BISHOP_1_UNITS,BSPHYD34_1_N001,24710_BSPHYD34_115_GU34,22M7_DB114,2022-07-28T00:00:00,316,H0043,WAT,-118.50183963,37.3229965880001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
135,135,AS_SP15,GEN,BISHOP_1_UNITS,BSPHYD34_1_N001,24710_BSPHYD34_115_GU34,22M7_DB114,2022-07-28T00:00:00,316,H0043,WAT,-118.50183963,37.3229965880001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
136,136,AS_NP26,GEN,BKRFLD_2_SOLAR1,BKR111_7_N002,30951_BKR111  _21.6_GU1,22M7_DB114,2022-07-28T00:00:00,319,S9027,SUN,-119.104013249,35.3466474580001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
137,137,AS_SP15,GEN,BKRFLD_2_SOLAR1,BKR111_7_N002,30951_BKR111  _21.6_GU1,22M7_DB114,2022-07-28T00:00:00,319,S9027,SUN,-119.104013249,35.3466474580001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
138,138,AS_SP26,GEN,BLAST_1_WIND,BLAST_7_N005,24840_BLAST   _34.5_GUWD,22M7_DB114,2022-07-28T00:00:00,323,W0430,WND,-116.562557515,33.8823783990001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
139,139,AS_SP15,GEN,BLAST_1_WIND,BLAST_7_N005,24840_BLAST   _34.5_GUWD,22M7_DB114,2022-07-28T00:00:00,323,W0430,WND,-116.562557515,33.8823783990001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
140,140,AS_NP15,GEN,BLCKBT_2_STONEY,BLCKBUTT_7_B1,31840_BLCKBUTT_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,324,H0046,WAT,-122.332345146,39.8148947130001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
141,141,AS_NP26,GEN,BLCKBT_2_STONEY,BLCKBUTT_7_B1,31840_BLCKBUTT_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,324,H0046,WAT,-122.332345146,39.8148947130001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
142,142,AS_SP15,GEN,BLCKWL_6_SOLAR1,BLACKWLL_7_N002,34849_BLACKWLL_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,325,S0339,SUN,-119.857302989,35.616832855,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
143,143,AS_NP26,GEN,BLCKWL_6_SOLAR1,BLACKWLL_7_N002,34849_BLACKWLL_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,325,S0339,SUN,-119.857302989,35.616832855,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
144,144,AS_NP15,GEN,BLHVN_7_MENLOP,BLLEHVN_6_N009,33372_BLLE HVN_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,332,E0123,,-122.174568067,37.494546078,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
145,145,AS_NP26,GEN,BLHVN_7_MENLOP,BLLEHVN_6_N009,33372_BLLE HVN_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,332,E0123,,-122.174568067,37.494546078,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
146,146,AS_SP26,GEN,BLKCRK_2_SOLAR1,BLKCRK_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,336,S0346,SUN,-114.739710457,33.6947169920001,TAC_ECNTR,TAC_ECNTR,,2015-06-08T00:00:00,2030-12-31T23:59:59,2015-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
147,147,AS_SP15,GEN,BLKCRK_2_SOLAR1,BLKCRK_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,336,S0346,SUN,-114.739710457,33.6947169920001,TAC_ECNTR,TAC_ECNTR,,2015-06-08T00:00:00,2030-12-31T23:59:59,2015-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
148,148,AS_SP26,GEN,BLM_2_UNITS,BLM_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,344,T0009,GEO,-117.788603308,36.0024854060001,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
149,149,AS_SP15,GEN,BLM_2_UNITS,BLM_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,344,T0009,GEO,-117.788603308,36.0024854060001,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
