,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Lng,Lat
141,AS_NP26,GEN,BLCKBT_2_STONEY,BLCKBUTT_7_B1,31840_BLCKBUTT_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,324,H0046,-122.332345146,39.8148947130001
142,AS_SP15,GEN,BLCKWL_6_SOLAR1,BLACKWLL_7_N002,34849_BLACKWLL_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,325,S0339,-119.857302989,35.616832855
143,AS_NP26,GEN,BLCKWL_6_SOLAR1,BLACKWLL_7_N002,34849_BLACKWLL_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,325,S0339,-119.857302989,35.616832855
144,AS_NP15,GEN,BLHVN_7_MENLOP,BLLEHVN_6_N009,33372_BLLE HVN_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,332,E0123,-122.174568067,37.494546078
145,AS_NP26,GEN,BLHVN_7_MENLOP,BLLEHVN_6_N009,33372_BLLE HVN_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,332,E0123,-122.174568067,37.494546078
146,AS_SP26,GEN,BLKCRK_2_SOLAR1,BLKCRK_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,336,S0346,-114.739710457,33.6947169920001
147,AS_SP15,GEN,BLKCRK_2_SOLAR1,BLKCRK_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,336,S0346,-114.739710457,33.6947169920001
148,AS_SP26,GEN,BLM_2_UNITS,BLM_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,344,T0009,-117.788603308,36.0024854060001
149,AS_SP15,GEN,BLM_2_UNITS,BLM_2_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,344,T0009,-117.788603308,36.0024854060001
150,AS_NP15,GEN,BLULKE_6_BLUELK,BLUELAKE_7_GN001,31065_BLUELAKE_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,346,E0097,-123.994887219,40.8776252540001
151,AS_NP26,GEN,BLULKE_6_BLUELK,BLUELAKE_7_GN001,31065_BLUELAKE_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,346,E0097,-123.994887219,40.8776252540001
152,AS_SP26,GEN,BLYTHE_1_SOLAR1,BLYTHESC_1_GN001,24017_BLYTHESC_161_GUS1,22M7_DB114,2022-07-28T00:00:00,354,S0111,-114.745171781,33.591683586
153,AS_SP15,GEN,BLYTHE_1_SOLAR1,BLYTHESC_1_GN001,24017_BLYTHESC_161_GUS1,22M7_DB114,2022-07-28T00:00:00,354,S0111,-114.745171781,33.591683586
154,AS_SP15,GEN,BLYTHE_1_SOLAR2,BLYTHESC_1_N008,24017_BLYTHESC_161_GUS2,22M7_DB114,2022-07-28T00:00:00,355,S0601,-114.703150499,33.6269667500001
155,AS_SP26,GEN,BLYTHE_1_SOLAR2,BLYTHESC_1_N008,24017_BLYTHESC_161_GUS2,22M7_DB114,2022-07-28T00:00:00,355,S0601,-114.703150499,33.6269667500001
156,AS_NP26,GEN,BNNIEN_7_ALTAPH,BONNIEN_7_N002,32375_BONNIE N_12.0_GUAL,22M7_DB114,2022-07-28T00:00:00,356,H0005,-120.803511509,39.2159809770001
157,AS_NP15,GEN,BNNIEN_7_ALTAPH,BONNIEN_7_N002,32375_BONNIE N_12.0_GUAL,22M7_DB114,2022-07-28T00:00:00,356,H0005,-120.803511509,39.2159809770001
158,AS_NP26,GEN,BOGUE_1_UNITA1,FREC_7_B1,32205_FREC    _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,362,G0917,-121.609345817,39.1089844110001
159,AS_NP15,GEN,BOGUE_1_UNITA1,FREC_7_B1,32205_FREC    _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,362,G0917,-121.609345817,39.1089844110001
160,AS_SP15,GEN,BORDER_6_UNITA1,CPBORDER_7_B1,22149_CPBORDER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,371,G0853,-116.943461309,32.562467972
161,AS_SP26,GEN,BORDER_6_UNITA1,CPBORDER_7_B1,22149_CPBORDER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,371,G0853,-116.943461309,32.562467972
162,AS_NP15,GEN,BOWMN_6_UNIT,BOWMAN_7_B1,32480_BOWMAN  _ 4.0_GU1,22M7_DB114,2022-07-28T00:00:00,378,H0351,-120.653421741,39.44834109
163,AS_NP26,GEN,BOWMN_6_UNIT,BOWMAN_7_B1,32480_BOWMAN  _ 4.0_GU1,22M7_DB114,2022-07-28T00:00:00,378,H0351,-120.653421741,39.44834109
164,AS_NP26,GEN,BRDGVL_7_BAKER,BRDGVLT_7_N002,31017_BRDGVL T_12.0_GUBK,22M7_DB114,2022-07-28T00:00:00,382,H0547,-123.72554009,40.5264372500001
165,AS_NP15,GEN,BRDGVL_7_BAKER,BRDGVLT_7_N002,31017_BRDGVL T_12.0_GUBK,22M7_DB114,2022-07-28T00:00:00,382,H0547,-123.72554009,40.5264372500001
166,AS_NP15,GEN,BRDSLD_2_HIWIND,HIGHWNDS_7_B1,32172_HIGHWNDS_34.5_GUHW,22M7_DB114,2022-07-28T00:00:00,385,W0355,-121.810840966,38.1403635450001
167,AS_NP26,GEN,BRDSLD_2_HIWIND,HIGHWNDS_7_B1,32172_HIGHWNDS_34.5_GUHW,22M7_DB114,2022-07-28T00:00:00,385,W0355,-121.810840966,38.1403635450001
168,AS_NP15,GEN,BRDSLD_2_MTZUM2,MTZUMA2_7_B1,30178_MNTZUMA2_34.5_GUM2,22M7_DB114,2022-07-28T00:00:00,386,W0392,-121.812969534,38.1139292120001
169,AS_NP26,GEN,BRDSLD_2_MTZUM2,MTZUMA2_7_B1,30178_MNTZUMA2_34.5_GUM2,22M7_DB114,2022-07-28T00:00:00,386,W0392,-121.812969534,38.1139292120001
170,AS_NP26,GEN,BRDSLD_2_MTZUMA,HIGHWND3_7_GN001,32171_HIGHWND3_34.5_GUMZ,22M7_DB114,2022-07-28T00:00:00,387,W0371,-121.800604427,38.1662616840001
171,AS_NP15,GEN,BRDSLD_2_MTZUMA,HIGHWND3_7_GN001,32171_HIGHWND3_34.5_GUMZ,22M7_DB114,2022-07-28T00:00:00,387,W0371,-121.800604427,38.1662616840001
172,AS_NP15,GEN,BRDSLD_2_SHILO1,SHILOH_7_B1,32176_SHILOH  _34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,388,W0358,-121.856372521,38.1161480690001
173,AS_NP26,GEN,BRDSLD_2_SHILO1,SHILOH_7_B1,32176_SHILOH  _34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,388,W0358,-121.856372521,38.1161480690001
174,AS_NP15,GEN,BRDSLD_2_SHLO3A,SHILOH3_7_N002,32178_SHILOH3 _34.5_GU3A,22M7_DB114,2022-07-28T00:00:00,390,W0421,-121.863149432,38.1660319750001
175,AS_NP26,GEN,BRDSLD_2_SHLO3A,SHILOH3_7_N002,32178_SHILOH3 _34.5_GU3A,22M7_DB114,2022-07-28T00:00:00,390,W0421,-121.863149432,38.1660319750001
176,AS_NP26,GEN,BRDSLD_2_SHLO3B,SHILOH3B_7_N001,32179_SHILOH3B_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,391,W0422,-121.840648278,38.145600132
177,AS_NP15,GEN,BRDSLD_2_SHLO3B,SHILOH3B_7_N001,32179_SHILOH3B_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,391,W0422,-121.840648278,38.145600132
178,AS_SP15,GEN,BRDWAY_7_UNIT 3,BRDWAYB3_7_B1,28026_BRDWAYB3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,393,G0061,-118.147757994,34.126089762
179,AS_SP26,GEN,BRDWAY_7_UNIT 3,BRDWAYB3_7_B1,28026_BRDWAYB3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,393,G0061,-118.147757994,34.126089762
180,AS_SP26,GEN,BREGGO_6_DEGRSL,BREGGEN_7_N006,22085_BREG GEN_12.0_GUDG,22M7_DB114,2022-07-28T00:00:00,396,S9286,-116.329692112,33.264804472
181,AS_SP15,GEN,BREGGO_6_DEGRSL,BREGGEN_7_N006,22085_BREG GEN_12.0_GUDG,22M7_DB114,2022-07-28T00:00:00,396,S9286,-116.329692112,33.264804472
182,AS_SP26,GEN,BREGGO_6_SOLAR,BORREGO_6_N009,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28T00:00:00,397,S0238,-116.354729796,33.2959442040001
183,AS_SP15,GEN,BREGGO_6_SOLAR,BORREGO_6_N009,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28T00:00:00,397,S0238,-116.354729796,33.2959442040001
184,AS_SP15,GEN,BRODIE_2_WIND,BRODIE_2_WIND-APND,,22M7_DB114,2022-07-28T00:00:00,411,W0408,-118.248018109,35.015246405
185,AS_SP26,GEN,BRODIE_2_WIND,BRODIE_2_WIND-APND,,22M7_DB114,2022-07-28T00:00:00,411,W0408,-118.248018109,35.015246405
186,AS_SP15,GEN,BUCKBL_2_PL1X3,BUCKBL_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,423,G0787,-114.686177107,33.615849698
187,AS_SP26,GEN,BUCKBL_2_PL1X3,BUCKBL_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,423,G0787,-114.686177107,33.615849698
188,AS_NP26,GEN,BUCKCK_7_OAKFLT,BCKSCRK_7_N002,31820_BCKS CRK_11.0_GUM1,22M7_DB114,2022-07-28T00:00:00,427,H0364,-121.16140515,40.075331444
189,AS_NP15,GEN,BUCKCK_7_OAKFLT,BCKSCRK_7_N002,31820_BCKS CRK_11.0_GUM1,22M7_DB114,2022-07-28T00:00:00,427,H0364,-121.16140515,40.075331444
190,AS_NP26,GEN,BUCKCK_7_PL1X2,BUCKCK_7_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,428,H0052,-121.327717195,39.91056394
191,AS_NP15,GEN,BUCKCK_7_PL1X2,BUCKCK_7_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,428,H0052,-121.327717195,39.91056394
192,AS_SP26,GEN,BUCKWD_1_NPALM1,BUCKWND_1_N201,25634_BUCKWND _115_GUNP,22M7_DB114,2022-07-28T00:00:00,431,S0250,-116.595189548,33.923234338
193,AS_SP15,GEN,BUCKWD_1_NPALM1,BUCKWND_1_N201,25634_BUCKWND _115_GUNP,22M7_DB114,2022-07-28T00:00:00,431,S0250,-116.595189548,33.923234338
194,AS_SP26,GEN,BUCKWD_1_QF,BUCKWND_1_N001,25634_BUCKWND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,432,W0453,-121.707059379,37.7788126830001
195,AS_SP15,GEN,BUCKWD_1_QF,BUCKWND_1_N001,25634_BUCKWND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,432,W0453,-121.707059379,37.7788126830001
196,AS_SP26,GEN,BUCKWD_7_WINTCV,BUCKWND_1_N101,25634_BUCKWND _115_GUWT,22M7_DB114,2022-07-28T00:00:00,433,W0437,-116.560631692,33.9133543890001
197,AS_SP15,GEN,BUCKWD_7_WINTCV,BUCKWND_1_N101,25634_BUCKWND _115_GUWT,22M7_DB114,2022-07-28T00:00:00,433,W0437,-116.560631692,33.9133543890001
198,AS_NP15,GEN,BULLRD_7_SAGNES,BULLARD_1_N009,34416_BULLARD _115_GUM1,22M7_DB114,2022-07-28T00:00:00,449,G0518,-119.76683909,36.834403234
199,AS_NP26,GEN,BULLRD_7_SAGNES,BULLARD_1_N009,34416_BULLARD _115_GUM1,22M7_DB114,2022-07-28T00:00:00,449,G0518,-119.76683909,36.834403234
200,AS_NP15,GEN,BURNYF_2_UNIT 1,BRNYFRST_7_B1,31798_BRNYFRST_13.2_GU1,22M7_DB114,2022-07-28T00:00:00,454,E0005,-121.720322872,40.8795612930001
201,AS_NP26,GEN,BURNYF_2_UNIT 1,BRNYFRST_7_B1,31798_BRNYFRST_13.2_GU1,22M7_DB114,2022-07-28T00:00:00,454,E0005,-121.720322872,40.8795612930001
202,AS_NP15,GEN,BUTTVL_7_UNIT 1,BUTTVLLY_7_B1,31780_BUTTVLLY_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,457,H0057,-121.190666896,40.1756802560001
203,AS_NP26,GEN,BUTTVL_7_UNIT 1,BUTTVLLY_7_B1,31780_BUTTVLLY_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,457,H0057,-121.190666896,40.1756802560001
204,AS_SP15,GEN,CABZON_1_WINDA1,CABAZON_7_B1,28280_CABAZON _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,463,W0258,-116.710544804,33.9150639850001
205,AS_SP26,GEN,CABZON_1_WINDA1,CABAZON_7_B1,28280_CABAZON _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,463,W0258,-116.710544804,33.9150639850001
206,AS_NP26,GEN,CALFTN_2_SOLAR,C877P2C2_7_N001,34665_C877P2C2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,478,S0636,-120.338440098,35.8740900760001
207,AS_SP15,GEN,CALFTN_2_SOLAR,C877P2C2_7_N001,34665_C877P2C2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,478,S0636,-120.338440098,35.8740900760001
208,AS_NP26,GEN,CALFTS_2_CFSSR1,C877P1C2_7_N001,34662_C877P1C2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,479,S0689,-120.404253661,35.615511005
209,AS_NP15,GEN,CALFTS_2_CFSSR1,C877P1C2_7_N001,34662_C877P1C2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,479,S0689,-120.404253661,35.615511005
210,AS_SP15,GEN,CALGEN_1_UNITS,CALGEN_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,483,T0010,-117.79779355,36.0374114310001
211,AS_SP26,GEN,CALGEN_1_UNITS,CALGEN_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,483,T0010,-117.79779355,36.0374114310001
212,AS_NP15,GEN,CALPIN_1_AGNEW,OLS-AGNE_7_N001,35860_OLS-AGNE_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,487,G0221,-121.92705026,37.4111479100001
213,AS_NP26,GEN,CALPIN_1_AGNEW,OLS-AGNE_7_N001,35860_OLS-AGNE_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,487,G0221,-121.92705026,37.4111479100001
214,AS_NP15,GEN,CAMCHE_1_PL1X3,CAMCHE_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,496,H0080,-121.024001542,38.2254977860001
215,AS_NP26,GEN,CAMCHE_1_PL1X3,CAMCHE_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,496,H0080,-121.024001542,38.2254977860001
216,AS_SP15,GEN,CAMLOT_2_SOLAR1,COLCT334_7_N001,29660_COLCT334_34.5_GUG3,22M7_DB114,2022-07-28T00:00:00,504,S0313,-118.182327349,35.014158949
217,AS_SP26,GEN,CAMLOT_2_SOLAR1,COLCT334_7_N001,29660_COLCT334_34.5_GUG3,22M7_DB114,2022-07-28T00:00:00,504,S0313,-118.182327349,35.014158949
218,AS_SP15,GEN,CAMLOT_2_SOLAR2,SUB434_7_N001,29664_SUB4 34 _34.5_GUG4,22M7_DB114,2022-07-28T00:00:00,505,S0314,-118.183612627,35.0196082200001
219,AS_SP26,GEN,CAMLOT_2_SOLAR2,SUB434_7_N001,29664_SUB4 34 _34.5_GUG4,22M7_DB114,2022-07-28T00:00:00,505,S0314,-118.183612627,35.0196082200001
220,AS_NP26,GEN,CAMPFW_7_FARWST,CMPFARW_7_B1,32470_CMP.FARW_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,509,H0083,-121.316978747,39.048792523
221,AS_NP15,GEN,CAMPFW_7_FARWST,CMPFARW_7_B1,32470_CMP.FARW_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,509,H0083,-121.316978747,39.048792523
222,AS_NP15,GEN,CANTUA_1_SOLAR,CANTGEN_7_N002,34349_CANTUAGN_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,517,S0176,-120.342306547,36.4234282940001
223,AS_NP26,GEN,CANTUA_1_SOLAR,CANTGEN_7_N002,34349_CANTUAGN_12.5_GU1,22M7_DB114,2022-07-28T00:00:00,517,S0176,-120.342306547,36.4234282940001
224,AS_SP26,GEN,CAPWD_1_QF,CAPWIND_1_B1,25633_CAPWIND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,520,W0391,-116.459631413,33.885205114
225,AS_SP15,GEN,CAPWD_1_QF,CAPWIND_1_B1,25633_CAPWIND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,520,W0391,-116.459631413,33.885205114
226,AS_NP15,GEN,CARBOU_7_PL2X3,CARBOU_7_PL2X3-APND,,22M7_DB114,2022-07-28T00:00:00,525,H0087,-121.148227686,40.08547077
227,AS_NP26,GEN,CARBOU_7_PL2X3,CARBOU_7_PL2X3-APND,,22M7_DB114,2022-07-28T00:00:00,525,H0087,-121.148227686,40.08547077
228,AS_NP26,GEN,CARBOU_7_PL4X5,CARBOU_7_PL4X5-APND,,22M7_DB114,2022-07-28T00:00:00,526,H0088,-121.149392411,40.0860303010001
229,AS_NP15,GEN,CARBOU_7_PL4X5,CARBOU_7_PL4X5-APND,,22M7_DB114,2022-07-28T00:00:00,526,H0088,-121.149392411,40.0860303010001
230,AS_SP15,GEN,CATLNA_2_SOLAR,CATALGEN_7_N001,28238_CATALGEN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,561,S0081,-118.337937513,34.934376151
231,AS_SP26,GEN,CATLNA_2_SOLAR,CATALGEN_7_N001,28238_CATALGEN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,561,S0081,-118.337937513,34.934376151
232,AS_SP15,GEN,CATLNA_2_SOLAR2,CATALNA2_7_N001,28237_CATALNA2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,562,S0334,-118.346695089,34.836328371
233,AS_SP26,GEN,CATLNA_2_SOLAR2,CATALNA2_7_N001,28237_CATALNA2_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,562,S0334,-118.346695089,34.836328371
234,AS_SP15,GEN,CAVLSR_2_RSOLAR,CAVLSRGN_7_B1,36425_T0239   _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,564,S0240,-119.925272401,35.3437772680001
235,AS_NP26,GEN,CAVLSR_2_RSOLAR,CAVLSRGN_7_B1,36425_T0239   _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,564,S0240,-119.925272401,35.3437772680001
236,AS_NP15,GEN,CAYTNO_2_VASCO,CAYETNO_2_N002,99305_CAYTNOGN_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,569,E0071,-121.728828433,37.754584327
237,AS_NP26,GEN,CAYTNO_2_VASCO,CAYETNO_2_N002,99305_CAYTNOGN_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,569,E0071,-121.728828433,37.754584327
238,AS_SP15,GEN,CBRLLO_6_PLSTP1,CABRILLO_6_N011,22092_CABRILLO_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,576,E0171,-117.24580492,32.6774481
239,AS_SP26,GEN,CBRLLO_6_PLSTP1,CABRILLO_6_N011,22092_CABRILLO_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,576,E0171,-117.24580492,32.6774481
240,AS_SP15,GEN,CCRITA_7_RPPCHF,CHCARITA_1_N012,22124_CHCARITA_138_GUM1,22M7_DB114,2022-07-28T00:00:00,581,H0612,-117.113710959,32.9369938730001
241,AS_SP26,GEN,CCRITA_7_RPPCHF,CHCARITA_1_N012,22124_CHCARITA_138_GUM1,22M7_DB114,2022-07-28T00:00:00,581,H0612,-117.113710959,32.9369938730001
242,AS_SP15,GEN,CEDUCR_2_SOLAR1,DUCORGN1_7_N001,24264_DUCORGN1_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,585,S0579,-119.06839967,35.8562707240001
243,AS_SP26,GEN,CEDUCR_2_SOLAR1,DUCORGN1_7_N001,24264_DUCORGN1_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,585,S0579,-119.06839967,35.8562707240001
244,AS_SP15,GEN,CEDUCR_2_SOLAR2,DUCORGN2_7_N001,24267_DUCORGN2_34.5_GUS2,22M7_DB114,2022-07-28T00:00:00,586,S0580,-119.067890289,35.845723461
245,AS_SP26,GEN,CEDUCR_2_SOLAR2,DUCORGN2_7_N001,24267_DUCORGN2_34.5_GUS2,22M7_DB114,2022-07-28T00:00:00,586,S0580,-119.067890289,35.845723461
246,AS_SP15,GEN,CEDUCR_2_SOLAR3,DUCORGN3_7_N001,24269_DUCORGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,587,S0581,-119.056979763,35.8453727890001
247,AS_SP26,GEN,CEDUCR_2_SOLAR3,DUCORGN3_7_N001,24269_DUCORGN3_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,587,S0581,-119.056979763,35.8453727890001
248,AS_SP15,GEN,CEDUCR_2_SOLAR4,DUCORGN4_7_N001,24271_DUCORGN4_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,588,S0582,-119.026979235,35.850398193
249,AS_SP26,GEN,CEDUCR_2_SOLAR4,DUCORGN4_7_N001,24271_DUCORGN4_34.5_GUS4,22M7_DB114,2022-07-28T00:00:00,588,S0582,-119.026979235,35.850398193
250,AS_SP15,GEN,CENTER_2_QF,CENTERS_6_N004,24203_CENTER S_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,593,G0673,-118.068544241,33.9256485120001
251,AS_SP26,GEN,CENTER_2_QF,CENTERS_6_N004,24203_CENTER S_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,593,G0673,-118.068544241,33.9256485120001
252,AS_SP15,GEN,CENTER_2_RHONDO,CENTERS_6_N008,24203_CENTER S_66.0_GURH,22M7_DB114,2022-07-28T00:00:00,594,H0412,-118.099258979,34.0047166860001
253,AS_SP26,GEN,CENTER_2_RHONDO,CENTERS_6_N008,24203_CENTER S_66.0_GURH,22M7_DB114,2022-07-28T00:00:00,594,H0412,-118.099258979,34.0047166860001
254,AS_SP26,GEN,CENTER_2_SOLAR1,CENTERS_6_N010,24203_CENTER S_66.0_GUPR,22M7_DB114,2022-07-28T00:00:00,595,S0442,-118.103273314,33.982257728
255,AS_SP15,GEN,CENTER_2_SOLAR1,CENTERS_6_N010,24203_CENTER S_66.0_GUPR,22M7_DB114,2022-07-28T00:00:00,595,S0442,-118.103273314,33.982257728
256,AS_SP26,GEN,CENTER_2_TECNG1,CENTERS_2_N036,24021_CENTER S_230_GUM1,22M7_DB114,2022-07-28T00:00:00,596,G0621,-118.16874918,33.9255368080001
257,AS_SP15,GEN,CENTER_2_TECNG1,CENTERS_2_N036,24021_CENTER S_230_GUM1,22M7_DB114,2022-07-28T00:00:00,596,G0621,-118.16874918,33.9255368080001
258,AS_SP26,GEN,CENTER_6_PEAKER,CTRPKGEN_7_B1,28308_CTRPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,599,G9222,-118.104739613,33.929576539
259,AS_SP15,GEN,CENTER_6_PEAKER,CTRPKGEN_7_B1,28308_CTRPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,599,G9222,-118.104739613,33.929576539
260,AS_SP26,GEN,CENTRY_6_PL1X4,CENTRY_6_PL1X4-APND,,22M7_DB114,2022-07-28T00:00:00,612,G0842,-117.307229354,34.0598475350001
261,AS_SP15,GEN,CENTRY_6_PL1X4,CENTRY_6_PL1X4-APND,,22M7_DB114,2022-07-28T00:00:00,612,G0842,-117.307229354,34.0598475350001
262,AS_NP26,GEN,CHALK_1_UNIT,CHALKCLF_7_N001,35038_CHALKCLF_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,615,G0429,-119.429915638,35.0968189720001
263,AS_SP15,GEN,CHALK_1_UNIT,CHALKCLF_7_N001,35038_CHALKCLF_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,615,G0429,-119.429915638,35.0968189720001
264,AS_SP15,GEN,CHEVCD_6_UNIT,CADET_6_N002,34916_CADET   _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,625,G0107,-119.475416334,35.115683184
265,AS_NP26,GEN,CHEVCD_6_UNIT,CADET_6_N002,34916_CADET   _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,625,G0107,-119.475416334,35.115683184
266,AS_NP26,GEN,CHEVCO_6_UNIT 1,DERRICK_6_N003,34653_DERRICK _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,626,G0100,-120.388519829,36.180650219
267,AS_SP15,GEN,CHEVCO_6_UNIT 1,DERRICK_6_N003,34653_DERRICK _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,626,G0100,-120.388519829,36.180650219
268,AS_SP15,GEN,CHEVCO_6_UNIT 2,DERRICK_6_N002,34653_DERRICK _70.0_GU2,22M7_DB114,2022-07-28T00:00:00,627,G0557,-120.36870337,36.2375598510001
269,AS_NP26,GEN,CHEVCO_6_UNIT 2,DERRICK_6_N002,34653_DERRICK _70.0_GU2,22M7_DB114,2022-07-28T00:00:00,627,G0557,-120.36870337,36.2375598510001
270,AS_NP26,GEN,CHEVCY_1_UNIT,CYMRIC_1_N004,34780_CYMRIC  _115_GU1,22M7_DB114,2022-07-28T00:00:00,629,G0102,-119.68033411,35.3746337330001
271,AS_SP15,GEN,CHEVCY_1_UNIT,CYMRIC_1_N004,34780_CYMRIC  _115_GU1,22M7_DB114,2022-07-28T00:00:00,629,G0102,-119.68033411,35.3746337330001
272,AS_SP15,GEN,CHEVMN_2_UNITS,CHEVMAIN_6_N004,24199_CHEVMAIN_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,630,G0105,-118.403641806,33.9055944780001
273,AS_SP26,GEN,CHEVMN_2_UNITS,CHEVMAIN_6_N004,24199_CHEVMAIN_66.0_GU1,22M7_DB114,2022-07-28T00:00:00,630,G0105,-118.403641806,33.9055944780001
274,AS_NP26,GEN,CHICPK_7_UNIT 1,CHIPARK_7_B1,32462_CHI.PARK_11.5_GU1,22M7_DB114,2022-07-28T00:00:00,637,H0095,-120.891041826,39.17811549
275,AS_NP15,GEN,CHICPK_7_UNIT 1,CHIPARK_7_B1,32462_CHI.PARK_11.5_GU1,22M7_DB114,2022-07-28T00:00:00,637,H0095,-120.891041826,39.17811549
276,AS_SP26,GEN,CHINO_2_APEBT1,ALTAPES_7_N001,99004_ALTA PES_12.5_GUAP,22M7_DB114,2022-07-28T00:00:00,643,B0007,-117.735464236,34.0942791910001
277,AS_SP15,GEN,CHINO_2_APEBT1,ALTAPES_7_N001,99004_ALTA PES_12.5_GUAP,22M7_DB114,2022-07-28T00:00:00,643,B0007,-117.735464236,34.0942791910001
278,AS_SP15,GEN,CHINO_2_JURUPA,CHINO_6_N020,24024_CHINO   _66.0_GUJS,22M7_DB114,2022-07-28T00:00:00,644,S9412,-117.591767387,34.0504843890001
279,AS_SP26,GEN,CHINO_2_JURUPA,CHINO_6_N020,24024_CHINO   _66.0_GUJS,22M7_DB114,2022-07-28T00:00:00,644,S9412,-117.591767387,34.0504843890001
280,AS_SP26,GEN,CHINO_2_QF,CHINO_6_N003,24024_CHINO   _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,647,E0129,-117.821685195,34.0409230650001
281,AS_SP15,GEN,CHINO_2_QF,CHINO_6_N003,24024_CHINO   _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,647,E0129,-117.821685195,34.0409230650001
282,AS_SP15,GEN,CHINO_2_SASOLR,CHINO_6_N019,24024_CHINO   _66.0_GUSA,22M7_DB114,2022-07-28T00:00:00,648,S0210,-117.659051908,33.966779995
