AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP
AS_NP15,LOAD,HIWAY_1_LD1,HIGHWAY_1_N001,32590_HIGHWAY _115_LD1,22M7_DB114,2022-07-28T00:00:00,1720
AS_NP26,LOAD,HIWAY_1_LD1,HIGHWAY_1_N001,32590_HIGHWAY _115_LD1,22M7_DB114,2022-07-28T00:00:00,1720
AS_NP26,LOAD,HIWAY_1_LD2,HIGHWAY_1_N002,32590_HIGHWAY _115_LD2,22M7_DB114,2022-07-28T00:00:00,1721
AS_NP15,LOAD,HIWAY_1_LD2,HIGHWAY_1_N002,32590_HIGHWAY _115_LD2,22M7_DB114,2022-07-28T00:00:00,1721
AS_NP26,GEN,HIWAY_7_ACANYN,HIGHWAY_1_N003,32590_HIGHWAY _115_GUM1,22M7_DB114,2022-07-28T00:00:00,1722
AS_NP15,GEN,HIWAY_7_ACANYN,HIGHWAY_1_N003,32590_HIGHWAY _115_GUM1,22M7_DB114,2022-07-28T00:00:00,1722
AS_NP15,LOAD,HLDBRG_6_LD1,HELDSBRG_6_N001,38050_HELDSBRG_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1723
AS_NP26,LOAD,HLDBRG_6_LD1,HELDSBRG_6_N001,38050_HELDSBRG_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1723
AS_NP26,LOAD,HLDBRG_6_LD2,HELDSBRG_6_N009,38050_HELDSBRG_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1724
AS_NP15,LOAD,HLDBRG_6_LD2,HELDSBRG_6_N009,38050_HELDSBRG_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1724
AS_NP26,LOAD,HLFMBY_6_LD1,HLFMNBY_6_N004,33366_HLF MNBY_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1725
AS_NP15,LOAD,HLFMBY_6_LD1,HLFMNBY_6_N004,33366_HLF MNBY_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1725
AS_NP15,LOAD,HLFMBY_6_LD2,HLFMNBY_6_N002,33366_HLF MNBY_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1726
AS_NP26,LOAD,HLFMBY_6_LD2,HLFMNBY_6_N002,33366_HLF MNBY_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1726
AS_NP15,LOAD,HLFMBY_6_LD3,HLFMNBY_6_N101,33366_HLF MNBY_60.0_LD3,22M7_DB114,2022-07-28T00:00:00,1727
AS_NP26,LOAD,HLFMBY_6_LD3,HLFMNBY_6_N101,33366_HLF MNBY_60.0_LD3,22M7_DB114,2022-07-28T00:00:00,1727
AS_NP26,GEN,HMLTBR_6_UNITS,HAMILBR_7_N002,31830_HAMIL.BR_ 2.4_GU1,22M7_DB114,2022-07-28T00:00:00,1728
AS_NP15,GEN,HMLTBR_6_UNITS,HAMILBR_7_N002,31830_HAMIL.BR_ 2.4_GU1,22M7_DB114,2022-07-28T00:00:00,1728
AS_NP15,LOAD,HMLTBR_7_LD1,HAMILBR_7_N001,31830_HAMIL.BR_ 2.4_LD1,22M7_DB114,2022-07-28T00:00:00,1729
AS_NP26,LOAD,HMLTBR_7_LD1,HAMILBR_7_N001,31830_HAMIL.BR_ 2.4_LD1,22M7_DB114,2022-07-28T00:00:00,1729
AS_SP15,LOAD,HNTGBH_7_CLAP1,HUNT1G_7_N002,24066_HUNT1  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1730
AS_SP26,LOAD,HNTGBH_7_CLAP1,HUNT1G_7_N002,24066_HUNT1  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1730
AS_SP15,LOAD,HNTGBH_7_CLAP2,HUNT2G_7_N002,24067_HUNT2  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1731
AS_SP26,LOAD,HNTGBH_7_CLAP2,HUNT2G_7_N002,24067_HUNT2  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1731
AS_SP26,LOAD,HNTGBH_7_CLAP3,HUNT3G_7_N002,24167_HUNT3  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1732
AS_SP15,LOAD,HNTGBH_7_CLAP3,HUNT3G_7_N002,24167_HUNT3  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1732
AS_SP15,LOAD,HNTGBH_7_CLAP4,HUNT4G_7_N002,24168_HUNT4  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1733
AS_SP26,LOAD,HNTGBH_7_CLAP4,HUNT4G_7_N002,24168_HUNT4  G_13.8_LDM1,22M7_DB114,2022-07-28T00:00:00,1733
AS_SP26,GEN,HNTGBH_7_UNIT 1,HUNT1G_7_B1,24066_HUNT1  G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1734
AS_SP15,GEN,HNTGBH_7_UNIT 1,HUNT1G_7_B1,24066_HUNT1  G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1734
AS_SP26,GEN,HNTGBH_7_UNIT 2,HUNT2G_7_B1,24067_HUNT2  G_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1735
AS_SP15,GEN,HNTGBH_7_UNIT 2,HUNT2G_7_B1,24067_HUNT2  G_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1735
AS_SP26,GEN,HNTGBH_7_UNIT 3,HUNT3G_7_B1,24167_HUNT3  G_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1736
AS_SP15,GEN,HNTGBH_7_UNIT 3,HUNT3G_7_B1,24167_HUNT3  G_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1736
AS_SP15,GEN,HNTGBH_7_UNIT 4,HUNT4G_7_B1,24168_HUNT4  G_13.8_GU4,22M7_DB114,2022-07-28T00:00:00,1737
AS_SP26,GEN,HNTGBH_7_UNIT 4,HUNT4G_7_B1,24168_HUNT4  G_13.8_GU4,22M7_DB114,2022-07-28T00:00:00,1737
AS_SP15,GEN,HOLGAT_1_BORAX,HOLGATE_1_N004,24727_HOLGATE _115_GUBX,22M7_DB114,2022-07-28T00:00:00,1738
AS_SP26,GEN,HOLGAT_1_BORAX,HOLGATE_1_N004,24727_HOLGATE _115_GUBX,22M7_DB114,2022-07-28T00:00:00,1738
AS_NP15,LOAD,HOLSTR_1_LD1,HOLLISTR_1_N001,35951_HOLLISTR_21.0_LD1,22M7_DB114,2022-07-28T00:00:00,1739
AS_NP26,LOAD,HOLSTR_1_LD1,HOLLISTR_1_N001,35951_HOLLISTR_21.0_LD1,22M7_DB114,2022-07-28T00:00:00,1739
AS_NP26,LOAD,HOLSTR_1_LD2,HOLLISTR_1_N004,35909_HOLLISTR_115_LD2,22M7_DB114,2022-07-28T00:00:00,1740
AS_NP15,LOAD,HOLSTR_1_LD2,HOLLISTR_1_N004,35909_HOLLISTR_115_LD2,22M7_DB114,2022-07-28T00:00:00,1740
AS_NP26,LOAD,HOLSTR_1_LD3,HOLLISTR_1_N101,35951_HOLLISTR_21.0_LD3,22M7_DB114,2022-07-28T00:00:00,1741
AS_NP15,LOAD,HOLSTR_1_LD3,HOLLISTR_1_N101,35951_HOLLISTR_21.0_LD3,22M7_DB114,2022-07-28T00:00:00,1741
AS_NP26,GEN,HOLSTR_1_SOLAR,HOLLISTR_7_N001,35951_HOLLISTR_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,1742
AS_NP15,GEN,HOLSTR_1_SOLAR,HOLLISTR_7_N001,35951_HOLLISTR_21.0_GU1,22M7_DB114,2022-07-28T00:00:00,1742
AS_NP26,GEN,HOLSTR_1_SOLAR2,HOLLISTR_7_N004,35951_HOLLISTR_21.0_GU2,22M7_DB114,2022-07-28T00:00:00,1743
AS_NP15,GEN,HOLSTR_1_SOLAR2,HOLLISTR_7_N004,35951_HOLLISTR_21.0_GU2,22M7_DB114,2022-07-28T00:00:00,1743
AS_SP26,LOAD,HOMART_1_LD1,HOMART_1_N001,95635_HOMART  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1744
AS_SP15,LOAD,HOMART_1_LD1,HOMART_1_N001,95635_HOMART  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1744
AS_SP26,LOAD,HOMART_1_LD2,HOMART_1_N002,95635_HOMART  _115_LD2,22M7_DB114,2022-07-28T00:00:00,1745
AS_SP15,LOAD,HOMART_1_LD2,HOMART_1_N002,95635_HOMART  _115_LD2,22M7_DB114,2022-07-28T00:00:00,1745
AS_NP26,LOAD,HOMSTD_6_LD-T1,HOMESTEA_6_N001,36876_Homestea_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1746
AS_NP15,LOAD,HOMSTD_6_LD-T1,HOMESTEA_6_N001,36876_Homestea_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1746
AS_NP15,LOAD,HOMSTD_6_LD-T2,HOMESTEA_6_N002,36876_Homestea_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1747
AS_NP26,LOAD,HOMSTD_6_LD-T2,HOMESTEA_6_N002,36876_Homestea_60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1747
AS_NP15,LOAD,HOMSTK_1_LD-GR,HOMEGRND_1_N001,31232_HOMEGRND_115_LD1,22M7_DB114,2022-07-28T00:00:00,1748
AS_NP26,LOAD,HOMSTK_1_LD-GR,HOMEGRND_1_N001,31232_HOMEGRND_115_LD1,22M7_DB114,2022-07-28T00:00:00,1748
AS_NP26,LOAD,HOMSTK_1_LD2,HOMEPROC_1_N001,31230_HOMEPROC_115_LD1,22M7_DB114,2022-07-28T00:00:00,1749
AS_NP15,LOAD,HOMSTK_1_LD2,HOMEPROC_1_N001,31230_HOMEPROC_115_LD1,22M7_DB114,2022-07-28T00:00:00,1749
AS_NP26,LOAD,HONCUT_1_LD1,HONCUT_1_N001,31484_HONCUT  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1750
AS_NP15,LOAD,HONCUT_1_LD1,HONCUT_1_N001,31484_HONCUT  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1750
AS_NP26,LOAD,HOPLND_6_LD1,HPLNDJT_6_N001,31336_HPLND JT_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1751
AS_NP15,LOAD,HOPLND_6_LD1,HPLNDJT_6_N001,31336_HPLND JT_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1751
AS_NP26,LOAD,HORSHU_1_LD1,HORSESHE_1_N002,32230_HORSESHE_115_LD1,22M7_DB114,2022-07-28T00:00:00,1752
AS_NP15,LOAD,HORSHU_1_LD1,HORSESHE_1_N002,32230_HORSESHE_115_LD1,22M7_DB114,2022-07-28T00:00:00,1752
AS_NP15,LOAD,HORSHU_1_LD2,HORSESHE_1_N001,32230_HORSESHE_115_LD2,22M7_DB114,2022-07-28T00:00:00,1753
AS_NP26,LOAD,HORSHU_1_LD2,HORSESHE_1_N001,32230_HORSESHE_115_LD2,22M7_DB114,2022-07-28T00:00:00,1753
AS_NP15,LOAD,HOWLND_1_LD1,CLAMMNA_1_N001,33524_CL AMMNA_115_LD1,22M7_DB114,2022-07-28T00:00:00,1754
AS_NP26,LOAD,HOWLND_1_LD1,CLAMMNA_1_N001,33524_CL AMMNA_115_LD1,22M7_DB114,2022-07-28T00:00:00,1754
AS_NP15,LOAD,HRTLEY_6_LD1,HARTLEY_6_N004,31332_HARTLEY _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1755
AS_NP26,LOAD,HRTLEY_6_LD1,HARTLEY_6_N004,31332_HARTLEY _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1755
AS_NP15,LOAD,HRTLEY_6_LD2,HARTLEY_6_N001,31332_HARTLEY _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1756
AS_NP26,LOAD,HRTLEY_6_LD2,HARTLEY_6_N001,31332_HARTLEY _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,1756
AS_NP15,GEN,HUMBPP_1_UNITS3,HMBUNIT3_7_GN010,31006_HMBUNIT3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1757
AS_NP26,GEN,HUMBPP_1_UNITS3,HMBUNIT3_7_GN010,31006_HMBUNIT3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1757
AS_NP26,LOAD,HUMBPP_6_LD11,HMBLTBY_6_N003,31090_HMBLT BY_60.0_LD11,22M7_DB114,2022-07-28T00:00:00,1758
AS_NP15,LOAD,HUMBPP_6_LD11,HMBLTBY_6_N003,31090_HMBLT BY_60.0_LD11,22M7_DB114,2022-07-28T00:00:00,1758
AS_NP15,GEN,HUMBPP_6_UNITS,HUMBPP_6_UNITS-APND,N/A,22M7_DB114,2022-07-28T00:00:00,1759
AS_NP26,GEN,HUMBPP_6_UNITS,HUMBPP_6_UNITS-APND,N/A,22M7_DB114,2022-07-28T00:00:00,1759
AS_NP15,GEN,HUMBPP_6_UNITS1,HMBUNIT1_7_GN010,31091_HMBUNIT1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1760
AS_NP26,GEN,HUMBPP_6_UNITS1,HMBUNIT1_7_GN010,31091_HMBUNIT1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1760
AS_NP26,GEN,HUMBPP_6_UNITS2,HMBUNIT2_7_GN010,31095_HMBUNIT2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1761
AS_NP15,GEN,HUMBPP_6_UNITS2,HMBUNIT2_7_GN010,31095_HMBUNIT2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1761
AS_NP26,GEN,HUMBSB_1_QF,HMBLDTB_1_N08,31005_HMBLDT B_115_GUM1,22M7_DB114,2022-07-28T00:00:00,1762
AS_NP15,GEN,HUMBSB_1_QF,HMBLDTB_1_N08,31005_HMBLDT B_115_GUM1,22M7_DB114,2022-07-28T00:00:00,1762
AS_NP26,LOAD,HUNTER_1_LD1,HNTRSPT_1_LN001,33205_HNTRS PT_115_LD1,22M7_DB114,2022-07-28T00:00:00,1763
AS_NP15,LOAD,HUNTER_1_LD1,HNTRSPT_1_LN001,33205_HNTRS PT_115_LD1,22M7_DB114,2022-07-28T00:00:00,1763
AS_NP15,LOAD,HUNTER_1_LD6,HNTRSPT_1_LN002,33205_HNTRS PT_115_LD6,22M7_DB114,2022-07-28T00:00:00,1764
AS_NP26,LOAD,HUNTER_1_LD6,HNTRSPT_1_LN002,33205_HNTRS PT_115_LD6,22M7_DB114,2022-07-28T00:00:00,1764
AS_NP26,LOAD,HURON_6_LD1,HURON_6_N001,34558_HURON   _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,1765
AS_SP15,LOAD,HURON_6_LD1,HURON_6_N001,34558_HURON   _70.0_LD1,22M7_DB114,2022-07-28T00:00:00,1765
AS_NP26,GEN,HURON_6_SOLAR,HURONGEN_7_ND002,34558_HURON   _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,1766
AS_SP15,GEN,HURON_6_SOLAR,HURONGEN_7_ND002,34558_HURON   _70.0_GU1,22M7_DB114,2022-07-28T00:00:00,1766
AS_NP15,LOAD,HYATT_2_LD-M1,HYATT_2_N212,38620_HYATT   _230_LDM1,22M7_DB114,2022-07-28T00:00:00,1767
AS_NP26,LOAD,HYATT_2_LD-M1,HYATT_2_N212,38620_HYATT   _230_LDM1,22M7_DB114,2022-07-28T00:00:00,1767
AS_NP26,GEN,HYATT_2_UNIT 1,HYATT1_7_B1,38825_HYATT 1 _12.5_GU1,22M7_DB114,2022-07-28T00:00:00,1768
AS_NP15,GEN,HYATT_2_UNIT 1,HYATT1_7_B1,38825_HYATT 1 _12.5_GU1,22M7_DB114,2022-07-28T00:00:00,1768
AS_NP26,GEN,HYATT_2_UNIT 2,HYATT2_7_B1,38830_HYATT 2 _12.5_GU2,22M7_DB114,2022-07-28T00:00:00,1769
AS_NP15,GEN,HYATT_2_UNIT 2,HYATT2_7_B1,38830_HYATT 2 _12.5_GU2,22M7_DB114,2022-07-28T00:00:00,1769
AS_NP26,GEN,HYATT_2_UNIT 3,HYATT3_7_B1,38835_HYATT 3 _12.5_GU3,22M7_DB114,2022-07-28T00:00:00,1770
AS_NP15,GEN,HYATT_2_UNIT 3,HYATT3_7_B1,38835_HYATT 3 _12.5_GU3,22M7_DB114,2022-07-28T00:00:00,1770
AS_NP15,GEN,HYATT_2_UNIT 4,HYATT4_7_B1,38840_HYATT 4 _12.5_GU4,22M7_DB114,2022-07-28T00:00:00,1771
AS_NP26,GEN,HYATT_2_UNIT 4,HYATT4_7_B1,38840_HYATT 4 _12.5_GU4,22M7_DB114,2022-07-28T00:00:00,1771
AS_NP15,GEN,HYATT_2_UNIT 5,HYATT5_7_B1,38845_HYATT 5 _12.5_GU5,22M7_DB114,2022-07-28T00:00:00,1772
AS_NP26,GEN,HYATT_2_UNIT 5,HYATT5_7_B1,38845_HYATT 5 _12.5_GU5,22M7_DB114,2022-07-28T00:00:00,1772
AS_NP26,GEN,HYATT_2_UNIT 6,HYATT6_7_B1,38850_HYATT 6 _12.5_GU6,22M7_DB114,2022-07-28T00:00:00,1773
AS_NP15,GEN,HYATT_2_UNIT 6,HYATT6_7_B1,38850_HYATT 6 _12.5_GU6,22M7_DB114,2022-07-28T00:00:00,1773
AS_NP15,GEN,HYTTHM_2_UNITS,HYTTHM_2_UNITS-APND,N/A,22M7_DB114,2022-07-28T00:00:00,1774
AS_NP26,GEN,HYTTHM_2_UNITS,HYTTHM_2_UNITS-APND,N/A,22M7_DB114,2022-07-28T00:00:00,1774
AS_NP26,LOAD,IACRE_6_LD1,INDACRE_6_N001,36055_IND.ACRE_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1775
AS_NP15,LOAD,IACRE_6_LD1,INDACRE_6_N001,36055_IND.ACRE_60.0_LD1,22M7_DB114,2022-07-28T00:00:00,1775
AS_NP26,LOAD,IBMBLY_1_LD1,BAILYJ1_1_N010,35652_BAILY J1_115_LD1,22M7_DB114,2022-07-28T00:00:00,1776
AS_NP15,LOAD,IBMBLY_1_LD1,BAILYJ1_1_N010,35652_BAILY J1_115_LD1,22M7_DB114,2022-07-28T00:00:00,1776
AS_NP26,LOAD,IBMBLY_1_LD2,BAILYJ1_1_N011,35652_BAILY J1_115_LD2,22M7_DB114,2022-07-28T00:00:00,1777
AS_NP15,LOAD,IBMBLY_1_LD2,BAILYJ1_1_N011,35652_BAILY J1_115_LD2,22M7_DB114,2022-07-28T00:00:00,1777
AS_NP15,LOAD,IBMCTL_1_LD1,IBM-CTLE_1_N001,35637_IBM-CTLE_115_LD1,22M7_DB114,2022-07-28T00:00:00,1778
AS_NP26,LOAD,IBMCTL_1_LD1,IBM-CTLE_1_N001,35637_IBM-CTLE_115_LD1,22M7_DB114,2022-07-28T00:00:00,1778
AS_NP15,GEN,IBMCTL_1_PDRC01,IBMCTLE_1_GN001,35637_IBM-CTLE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,1779
AS_NP26,GEN,IBMCTL_1_PDRC01,IBMCTLE_1_GN001,35637_IBM-CTLE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,1779
AS_NP26,GEN,IBMCTL_1_UNIT 1,IBM-CTLE_1_N002,35637_IBM-CTLE_115_GU1,22M7_DB114,2022-07-28T00:00:00,1780
AS_NP15,GEN,IBMCTL_1_UNIT 1,IBM-CTLE_1_N002,35637_IBM-CTLE_115_GU1,22M7_DB114,2022-07-28T00:00:00,1780
AS_NP26,LOAD,IBMHRY_1_LD1,IBM-HRRS_1_N101,35639_IBM-HRRS_115_LD1,22M7_DB114,2022-07-28T00:00:00,1781
AS_NP15,LOAD,IBMHRY_1_LD1,IBM-HRRS_1_N101,35639_IBM-HRRS_115_LD1,22M7_DB114,2022-07-28T00:00:00,1781
AS_NP26,LOAD,IBMHRY_1_LD2,IBM-HRRS_1_N001,35639_IBM-HRRS_115_LD2,22M7_DB114,2022-07-28T00:00:00,1782
AS_NP15,LOAD,IBMHRY_1_LD2,IBM-HRRS_1_N001,35639_IBM-HRRS_115_LD2,22M7_DB114,2022-07-28T00:00:00,1782
AS_NP15,LOAD,IGNACO_1_LD2-5,IGNACIO_1_N102,32568_IGNACIO _115_LD25,22M7_DB114,2022-07-28T00:00:00,1783
AS_NP26,LOAD,IGNACO_1_LD2-5,IGNACIO_1_N102,32568_IGNACIO _115_LD25,22M7_DB114,2022-07-28T00:00:00,1783
AS_NP26,GEN,IGNACO_1_QF,IGNACIO_1_N028,32568_IGNACIO _115_GUM1,22M7_DB114,2022-07-28T00:00:00,1784
AS_NP15,GEN,IGNACO_1_QF,IGNACIO_1_N028,32568_IGNACIO _115_GUM1,22M7_DB114,2022-07-28T00:00:00,1784
AS_NP26,LOAD,IMHOFF_1_LD1,IMHOFF_1_N001,33041_IMHOFF  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1785
AS_NP15,LOAD,IMHOFF_1_LD1,IMHOFF_1_N001,33041_IMHOFF  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1785
AS_SP15,LOAD,IMPBCH_6_LD30,IMPRLBCH_6_N004,22352_IMPRLBCH_69.0_LD30,22M7_DB114,2022-07-28T00:00:00,1786
AS_SP26,LOAD,IMPBCH_6_LD30,IMPRLBCH_6_N004,22352_IMPRLBCH_69.0_LD30,22M7_DB114,2022-07-28T00:00:00,1786
AS_SP15,LOAD,IMPBCH_6_LD32,IMPRLBCH_6_N001,22352_IMPRLBCH_69.0_LD32,22M7_DB114,2022-07-28T00:00:00,1787
AS_SP26,LOAD,IMPBCH_6_LD32,IMPRLBCH_6_N001,22352_IMPRLBCH_69.0_LD32,22M7_DB114,2022-07-28T00:00:00,1787
AS_SP15,GEN,INDIGO_1_UNIT 1,INDIGOG1_7_B1,28180_INDIGOG1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1788
AS_SP26,GEN,INDIGO_1_UNIT 1,INDIGOG1_7_B1,28180_INDIGOG1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1788
AS_SP15,GEN,INDIGO_1_UNIT 2,INDIGOG2_7_B1,28190_INDIGOG2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1789
AS_SP26,GEN,INDIGO_1_UNIT 2,INDIGOG2_7_B1,28190_INDIGOG2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1789
AS_SP26,GEN,INDIGO_1_UNIT 3,INDIGOG3_7_B1,28191_INDIGOG3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1790
AS_SP15,GEN,INDIGO_1_UNIT 3,INDIGOG3_7_B1,28191_INDIGOG3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1790
AS_NP26,LOAD,INDNFL_6_LD1,INDNFLT_6_N001,34248_INDN FLT_70.0_LD1,22M7_DB114,2022-07-28T00:00:00,1791
AS_NP15,LOAD,INDNFL_6_LD1,INDNFLT_6_N001,34248_INDN FLT_70.0_LD1,22M7_DB114,2022-07-28T00:00:00,1791
AS_NP26,GEN,INDVLY_1_UNITS,INDIANV_7_B1,31436_INDIAN V_ 9.1_GU1,22M7_DB114,2022-07-28T00:00:00,1792
AS_NP15,GEN,INDVLY_1_UNITS,INDIANV_7_B1,31436_INDIAN V_ 9.1_GU1,22M7_DB114,2022-07-28T00:00:00,1792
AS_SP26,LOAD,INDWLL_1_LD1,INDIANW_1_N005,24822_INDIAN W_115_LD1,22M7_DB114,2022-07-28T00:00:00,1793
AS_SP15,LOAD,INDWLL_1_LD1,INDIANW_1_N005,24822_INDIAN W_115_LD1,22M7_DB114,2022-07-28T00:00:00,1793
AS_SP15,LOAD,INDWLL_1_LD2,INDIANW_1_N001,24822_INDIAN W_115_LD2,22M7_DB114,2022-07-28T00:00:00,1794
AS_SP26,LOAD,INDWLL_1_LD2,INDIANW_1_N001,24822_INDIAN W_115_LD2,22M7_DB114,2022-07-28T00:00:00,1794
AS_SP15,LOAD,INERGY_1_LD1,INERGY_1_N004,34790_INERGY  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1795
AS_NP26,LOAD,INERGY_1_LD1,INERGY_1_N004,34790_INERGY  _115_LD1,22M7_DB114,2022-07-28T00:00:00,1795
AS_NP26,LOAD,INGRAM_1_LD1,INGRMC_1_N001,33970_INGRM C._115_LD1,22M7_DB114,2022-07-28T00:00:00,1796
AS_NP15,LOAD,INGRAM_1_LD1,INGRMC_1_N001,33970_INGRM C._115_LD1,22M7_DB114,2022-07-28T00:00:00,1796
AS_SP26,GEN,INLDEM_5_UNIT 1,INLANDG1_7_N002,28041_INLANDG1_19.5_GU1,22M7_DB114,2022-07-28T00:00:00,1797
AS_SP15,GEN,INLDEM_5_UNIT 1,INLANDG1_7_N002,28041_INLANDG1_19.5_GU1,22M7_DB114,2022-07-28T00:00:00,1797
AS_SP26,GEN,INLDEM_5_UNIT 2,INLANDG2_7_N002,28042_INLANDG2_19.5_GU2,22M7_DB114,2022-07-28T00:00:00,1798
AS_SP15,GEN,INLDEM_5_UNIT 2,INLANDG2_7_N002,28042_INLANDG2_19.5_GU2,22M7_DB114,2022-07-28T00:00:00,1798
AS_SP26,LOAD,INLDEM_7_LD-A1,INLANDG1_7_N001,28041_INLANDG1_19.5_LDA1,22M7_DB114,2022-07-28T00:00:00,1799
AS_SP15,LOAD,INLDEM_7_LD-A1,INLANDG1_7_N001,28041_INLANDG1_19.5_LDA1,22M7_DB114,2022-07-28T00:00:00,1799
AS_SP26,LOAD,INLDEM_7_LD-A2,INLANDG2_7_N001,28042_INLANDG2_19.5_LDA2,22M7_DB114,2022-07-28T00:00:00,1800
AS_SP15,LOAD,INLDEM_7_LD-A2,INLANDG2_7_N001,28042_INLANDG2_19.5_LDA2,22M7_DB114,2022-07-28T00:00:00,1800
AS_NP26,GEN,INSKIP_2_UNIT,INSKIP_7_B1,31908_INSKIP  _ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1801
AS_NP15,GEN,INSKIP_2_UNIT,INSKIP_7_B1,31908_INSKIP  _ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1801
AS_NP15,GEN,INTKEP_2_HOLM 1,HOLM1_7_B1,36986_HOLM 1  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1802
AS_NP26,GEN,INTKEP_2_HOLM 1,HOLM1_7_B1,36986_HOLM 1  _13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1802
AS_NP15,GEN,INTKEP_2_HOLM 2,HOLM2_7_B1,36988_HOLM 2  _13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1803
AS_NP26,GEN,INTKEP_2_HOLM 2,HOLM2_7_B1,36988_HOLM 2  _13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1803
AS_NP15,GEN,INTKEP_2_KIRKW1,KIRKWD1_7_B1,36980_KIRKWD 1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1804
AS_NP26,GEN,INTKEP_2_KIRKW1,KIRKWD1_7_B1,36980_KIRKWD 1_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1804
AS_NP15,GEN,INTKEP_2_KIRKW2,KIRKWD2_7_B1,36982_KIRKWD 2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1805
AS_NP26,GEN,INTKEP_2_KIRKW2,KIRKWD2_7_B1,36982_KIRKWD 2_13.8_GU2,22M7_DB114,2022-07-28T00:00:00,1805
AS_NP15,GEN,INTKEP_2_KIRKW3,KIRKWD3_7_B1,36984_KIRKWD 3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1806
AS_NP26,GEN,INTKEP_2_KIRKW3,KIRKWD3_7_B1,36984_KIRKWD 3_13.8_GU3,22M7_DB114,2022-07-28T00:00:00,1806
AS_NP26,LOAD,INTKEP_2_LD-M1,INTAKE_2_N029,36950_INTAKE  _230_LDM1,22M7_DB114,2022-07-28T00:00:00,1807
